대분류,중분류,소분류,시도,시군구,자원명,영문명,홈페이지,연락처,팩스,관리기관,상세주소,도로명주소,자원설명,최근수정일,데이터기준일
관광장소 및 시설,공원,국립공원,제주특별자치도,제주시,한라산국립공원(북제주군),Hallasan gukrip park,,,,,제주특별자치도 제주시 조천읍,,"한라산은 삼신산의 하나로 옛날부터 우리나라 명산으로 알려져 왔고 제주도 중앙에서 그 줄기는 동서로 뻗어 있으며 남쪽은 급한 반면 북쪽은 완만하고, 동서는 다소 높으면서 평탄하고 광활하다. 한라산은 지질학상 신생대 제4기에 화산분출로 생성된 휴화산으로 대부분 현무암으로 덮여 있는데 산마루에는 분화구였던 백록담이 있으며 고산식물의 보고로서 식물의 종류도 무려 1,800여 종이나 되어 울창한 자연림과 더불어 광대한 초원이 장관을 이룬다. 뿐만 아니라 높은 절벽과 깎아지른 듯한 비탈, 그리고 얕은 계곡의 기암괴석 등 빼어난 자연경관과 이 산의 명물로 꼽히는 진달래 군락이 또한 아름답다. 그밖에 천자만홍에 덮인 가을의 만산홍엽은 빼놓을 수 없는 경관이며, 유독 눈 속에 잠긴 설경의 한라는 절경 중의 절경으로 꼽힌다.해양성 기후에다 남국의 풍경을 간직한 제주도의 경관은 영주 10경 외에 7개 경승지와 백록담, 탐라계곡, 안덕계곡, 왕관능, 성판악 등의 수려한 산곡 등이 있고 천지연을 비롯하여 3대폭포, 용두암, 만장굴 등 이름난 곳과 또한 신양, 이호, 중문, 협재, 금릉 등 천연의 해수욕장이 곳곳에 널려있다.한편 제주도는 문화재로 지정된 관덕정과 삼성혈을 비롯해서 오현단, 삼사석, 방선문 등 역사적 유물이 많이 있으며 고인돌, 돌하루방, 사투리 등 많은 설화와 전설까지도 간직하고 있다. 제주시에서 한라산 동쪽 중허리를 가로질러 서귀포를 잇는, 총연장 43km의 5·16 도로는 단연 우리나라에서는 으뜸을 자랑하는 관광도로로서 숲속으로 뻗어가며 산천단, 성판악 등 숱한 경관지와 초원 등을 거쳐, 봄의 철쭉, 여름의 정글, 가을의 단풍숲, 겨울의 설원이 계절따라 변화하는 한라산의 장엄하고 수려한 갖가지 절경 속을 창 밖으로 즐기며 지나가노라면 서귀포 해안의 아름다운 풍치가 한눈에 펼쳐진다. 한편 한라산 서쪽 중허리를 가로질러 제주에서 중문을 연결하는 1100 도로는 전장37km, 1천1백 고지를 통과하는데 제주도의 식수를 해결하는 젖줄인 어승생 수원지, 한 골짜기가 모자라 왕도 범도 아니 난다는 전설어린 경승지 아흔아홉 골을 지나 원시의 밀림 속을 헤치고 금강산의 만물상에 비길만한 영실 기암 가까이를 스쳐 지나간다. 성판악코스와 관음사 코스로는 정상등반이 가능하며, 어리목코스와 영실코스를 이용하면 윗세오름까지만 등반이 가능하다.",2004-03-10,2023-05-10
관광장소 및 시설,공원,국립공원,제주특별자치도,제주시,한라산국립공원(제주시),Hallasan gukrip park,,,,,제주특별자치도 제주시 해안동 220-1,,"한라산은 삼신산의 하나로 옛날부터 우리나라 명산으로 알려져 왔고 제주도 중앙에서 그 줄기는 동서로 뻗어 있으며 남쪽은 급한 반면 북쪽은 완만하고, 동서는 다소 높으면서 평탄하고 광활하다. 한라산은 지질학상 신생대 제4기에 화산분출로 생성된 휴화산으로 대부분 현무암으로 덮여 있는데 산마루에는 분화구였던 백록담이 있으며 고산식물의 보고로서 식물의 종류도 무려 1,800여 종이나 되어 울창한 자연림과 더불어 광대한 초원이 장관을 이룬다. 뿐만 아니라 높은 절벽과 깎아지른 듯한 비탈, 그리고 얕은 계곡의 기암괴석 등 빼어난 자연경관과 이 산의 명물로 꼽히는 진달래 군락이 또한 아름답다. 그밖에 천자만홍에 덮인 가을의 만산홍엽은 빼놓을 수 없는 경관이며, 유독 눈 속에 잠긴 설경의 한라는 절경 중의 절경으로 꼽힌다.해양성 기후에다 남국의 풍경을 간직한 제주도의 경관은 영주 10경 외에 7개 경승지와 백록담, 탐라계곡, 안덕계곡, 왕관능, 성판악 등의 수려한 산곡 등이 있고 천지연을 비롯하여 3대폭포, 용두암, 만장굴 등 이름난 곳과 또한 신양, 이호, 중문, 협재, 금릉 등 천연의 해수욕장이 곳곳에 널려있다. 한편 제주도는 문화재로 지정된 관덕정과 삼성혈을 비롯해서 오현단, 삼사석, 방선문 등 역사적 유물이 많이 있으며 고인돌, 돌하루방, 사투리 등 많은 설화와 전설까지도 간직하고 있다. 제주시에서 한라산 동쪽 중허리를 가로질러 서귀포를 잇는, 총연장 43km의 5·16 도로는 단연 우리나라에서는 으뜸을 자랑하는 관광도로로서 숲속으로 뻗어가며 산천단, 성판악 등 숱한 경관지와 초원 등을 거쳐, 봄의 철쭉, 여름의 정글, 가을의 단풍숲, 겨울의 설원이 계절따라 변화하는 한라산의 장엄하고 수려한 갖가지 절경 속을 창 밖으로 즐기며 지나가노라면 서귀포 해안의 아름다운 풍치가 한눈에 펼쳐진다. 한편 한라산 서쪽 중허리를 가로질러 제주에서 중문을 연결하는 1100 도로는 전장37km, 1천1백 고지를 통과하는데 제주도의 식수를 해결하는 젖줄인 어승생 수원지, 한 골짜기가 모자라 왕도 범도 아니 난다는 전설어린 경승지 아흔아홉 골을 지나 원시의 밀림 속을 헤치고 금강산의 만물상에 비길만한 영실 기암 가까이를 스쳐 지나간다. 성판악코스와 관음사 코스로는 정상등반이 가능하며, 어리목코스와 영실코스를 이용하면 윗세오름까지만 등반이 가능하다.",2004-02-25,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(갑사),,http;//gyeryong.knps.or.kr,042-825-3002,042-825-5755,계룡산국립공원,충청남도 공주시 계룡면 중장리,충청남도 공주시 계룡면 갑사로 567-3,"< 개요 >대한민국 산림청이 선정한 100대 명산에 해당하는 충청지역의 대표적인 산인 계룡산 국립공원은 충청남도 공주시와 계룡시, 논산시 그리고 대전광역시에 걸쳐 있는 높이 845m의 산이다. 1968년 12월 31일에 국립공원으로 지정되었으며,동학사지구, 갑사지구, 신원사, 수통골지구로 구역이 나누어진다. 계룡산의 천황봉과 연천봉, 삼불봉을 잇는 능선이 닭의 볏을 쓴 용을 닮았다하여 계룡산이라는 이름이 붙여졌다.계룡산의 최고봉인 천황봉의 높이는 해발 845미터이고 계룡산 전체면적은 60.98평방킬로미터이다. 계룡산 기슭에는 동학사, 갑사, 신원사 등 유명한 사찰이 있다. ",2016-06-01,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(공주시),Gyeryongsan gukrip park,,,,,충청남도 공주시 반포면 학봉리 (동학사사분소),,"충남 제일의 명산으로 차령산맥과 노령산맥 사이에 이룩된 산지로 능선이 닭의 볏을 머리에 쓴 용의 모습과 닮았다고 하여 계룡이라는 이름이 붙여지게 되었으며, 풍수지리에서도 명산이며, 무속신앙과 관계깊은 신비스러운 산이다. 주봉인 천황봉(845.1m)을 비롯하여 삼불봉, 연천봉, 관음봉 등 열댓개의 봉우리, 기암괴석과 서쪽에 용문폭포, 동쪽에 은선폭포, 남쪽에 암용추, 숫용추 폭포를 어우르고 있는 명산명소이다. 봄에는 동학사 진입로변의 벚꽃터널, 여름에는 동학사 계곡의 신록, 가을에는 갑사와 용문폭포 주위의 단풍, 겨울에는 삼불봉과 자연성능의 설경이 장관을 이룬다. 계룡산에는 유서 깊은 절과 전설이 담긴 유적들이 도처에 많다. 동쪽의 동학사, 서북쪽의 갑사, 서남쪽에 신원사, 동남쪽에 용화사가 있고 갑사삼신괘불탱 등 국보 2점, 쇠로 된 당간과 당간지주 등 보물 7점과 신원사 오층석탑 등 지방문화재 9점이 있다.",2006-08-29,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(동학사),,http://gyeryong.knps.or.kr,042-825-3002,042-825-3002,국립공원관리공단,충청남도 공주시 반포면 학봉리,충청남도 공주시 반포면 동학사1로 462,< 개요 >계룡산국립공원은 지리산과 경중에 이어 3번째로 국립공원으로 지정된 곳이다. 계룡산은 847m로 충청남도 논산과 공주 그리고 대전광역시의 경계를 잇고 있다. 특히 동학사는 계룡산국립공원 전 탐방로 중 가장 많은 탐방객이 찾는 대표코스이다. 승가대학으로 유명한 동학사와 계룡 8경중 6경 모두를 감상할 수 있다.계룡산은 천황봉이 최고봉이지만 그곳은 군부대 때문에 입산이 금지된 상태이다.,2016-06-01,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(병사골),,http://gyeryong.knps.or.kr,042-825-3002,,계룡산국립공원관리공단,충청남도 공주시 반포면 온천리 산 1,충청남도 공주시 반포면 동학사1로 327-6,,2015-01-16,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(상신),,,,,,충청남도 공주시 반포면 상신리 685,충청남도 공주시 반포면 상하신길 453,,2014-01-09,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(신원사),,,,,,충청남도 공주시 계룡면 양화리,충청남도 공주시 계룡면 신원사동길 1,,2016-06-01,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(지석골),,http://gyeryong.knps.or.kr,042-825-3002,,계룡산국립공원관리공단,충청남도 공주시 반포면 학봉리 산 1,충청남도 공주시 반포면 동학사1로 327-6,,2015-01-16,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,공주시,계룡산국립공원(천정),,,,,,충청남도 공주시 반포면 학봉리 724-3,충청남도 공주시 반포면 천장이길 18,,2014-01-09,2023-05-10
관광장소 및 시설,공원,국립공원,충청남도,태안군,태안해안국립공원(태안군),Taeanhaean gukrip park,,,,,충청남도 태안군 태안읍 장산리 16-1 관리사무소,,"안면도와 태안반도 일대 130여개의 섬으로 구성되어 있는 태안해안 국립공원은, 해안휴양지로서 수많은 해수욕장과 갖가지 모양의 바위들아담한  산봉우리, 침식작용으로 깎여나간 해안 등이 함께 어우러져 아름다운 절경을 이루고 있다.  1978년 10월 이곳의 328.99 평방km가 국립공원으로 지정되어 개발되고 있으며, 250여종의 식물이 자라고 있어 학술적으로 많이 이용되고 있다.",2004-03-10,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,괴산군,속리산국립공원(갈론구곡),Gallon Gugok Valley,http://www.goesan.go.kr/content/index.php?idx=6&g_num=95&gs_num=229&category=&keyword=&&page=1&method=&m_search=&order=&sort=&num=4&mode=view&sno=&order=&sort=,043-830-3453,043-834-3018,속리산국립공원사무소,충청북도 괴산군 칠성면 사은리 102-2 일원,충청북도 괴산군 칠성면 칠성로10길 547,,2014-06-13,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,괴산군,속리산국립공원(공림사),Gongrimsa Temple,http://www.gongrimsa.or.kr,043-833-1029,,,충청북도 괴산군 청천면 사담리 산 11,,,2014-04-08,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,괴산군,속리산국립공원(선유구곡),Seonyudong Valley,,,,,충청북도 괴산군 청천면 송면리,,,2014-04-08,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,괴산군,속리산국립공원(쌍곡구곡),Ssanggok Valley,,,,,충청북도 괴산군 칠성면 쌍곡리 85-7,,,2014-04-07,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,괴산군,속리산국립공원(화양구곡),Hwayanggugok Valley,,,,,충청북도 괴산군 청천면 화양리 402-2,,,2014-04-07,2023-05-10
관광장소 및 시설,공원,국립공원,충청북도,단양군,소백산국립공원 북부사무소(단양군) ,Sobaeksan National Park ,http://sobaek.knps.or.kr,043-423-0708,043-423-1350,,충청북도 단양군 단양읍 천동리 산 9-1,충청북도 단양군 단양읍 소백산등산길 103,"< 개요 >소백산은 봄에는 철쭉꽃, 겨울에는 설화가 만발하는 산이며 1987년 12월 국립공원 제18호로 지정되었다. 여성적인 산의 상징이기도 하다. 소백산은 우리 민족의 영산이며, 영남지방의 진산으로 알려져 왔다. 태백산에서 서남으로 갈린 산맥이 구름 위에 솟아 경상도, 강원도, 충청도 3도의 경계를 지으면서 서남쪽으로 구불구불 백여리를 내려뻗어 일으킨 소백산은 영주, 예천, 단양, 영월 4 고을의 배경이 되어 고장의 평화와 행복을 수호하며 기품있는 선비의 풍모처럼 맑고 수려한 기상의 영기 어린 성산이다. 또한 지맥의 흐름으로는 한반도의 척추 부분에 해당하는 중요한 곳이기도 하다. 특히 소백산 허리를 감돌아 오르는 아흔아홉 구비의 죽령은 영남의 3대 관문 중 하나로서, 그 옛날 과거길 선비들의 수많은 애환이 서려있는 곳이기도 하다. 주봉인 비로봉(1,439.5m)에는 천연기념물인 주목이 군락을 이루고 있으며, 나라가 어려울 때 선비들이 한양의 궁궐을 향해 임금과 나라의 태평을 기원하였다는 국망봉(1,421m)과 소백산천문대가 있는 연화봉(1,394m), 그 옛날 산성의 흔적이 남아 있는 도솔봉(1,315m) 등 많은 산봉우리들이 연이어져 있다. 소백산 중턱에는 신라시대 고찰 희방사와 비로사가 있으며, 희방사 입구에는 영남 제일의 희방폭포(28m)가 연중 시원한 물줄기로 피서객들을 즐겁게 맞고 있다. 특히 해마다 5월이면 철쭉꽃의 장관과 상수리나무 숲터널은 소백산의 아름다움을 더해주고 있으며 연중 6개월 정도 백설로 뒤덮혀 있는 비로봉은 '한국의 알프스'로 불리고 있다.",2014-02-19,2023-05-10
